symbol,timestamp,open,high,low,close,volume,adj_close,currency,company_name
005930,2024-03-06 00:00:00,70794.53215020576,71084.67367541153,70310.96294152949,70504.390625,21547905,70504.390625,KRW,삼성전자
005930,2024-03-07 00:00:00,70697.82307176247,70891.25076826524,69827.3984375,69827.3984375,14516963,69827.3984375,KRW,삼성전자
005930,2024-03-08 00:00:00,70407.68076398363,70987.96384720328,70214.25306957708,70891.25,19271349,70891.25,KRW,삼성전자
005930,2024-03-11 00:00:00,70504.38164709945,70697.80930593923,69924.09867058012,70020.8125,9740504,70020.8125,KRW,삼성전자
005930,2024-03-12 00:00:00,70214.25306957708,71084.67769440655,69730.68383356072,70891.25,13011654,70891.25,KRW,삼성전자
005930,2024-03-13 00:00:00,71278.10554782388,71664.9609375,71084.67785298583,71664.9609375,15243134,71664.9609375,KRW,삼성전자
005930,2024-03-14 00:00:00,71955.09665208614,72051.81049167228,71181.38593539705,71858.3828125,22545539,71858.3828125,KRW,삼성전자
005930,2024-03-15 00:00:00,70987.94579875519,71278.0872665975,69924.09375,69924.09375,22580555,69924.09375,KRW,삼성전자
005930,2024-03-18 00:00:00,70214.25199605082,70601.10737894918,70117.53815032623,70407.6796875,11520348,70407.6796875,KRW,삼성전자
005930,2024-03-19 00:00:00,69924.11045887705,70601.10737894918,69343.82738452953,70407.6796875,15376066,70407.6796875,KRW,삼성전자
005930,2024-03-20 00:00:00,71278.10233460664,74663.0868416775,70987.96080542913,74372.9453125,50106297,74372.9453125,KRW,삼성전자
005930,2024-03-21 00:00:00,76597.3642812106,76694.078125,75146.65662436948,76694.078125,44569799,76694.078125,KRW,삼성전자
005930,2024-03-22 00:00:00,76984.21562103929,77274.35713719898,75243.36652408111,76307.21875,26724761,76307.21875,KRW,삼성전자
005930,2024-03-25 00:00:00,76984.22834079283,77177.65605019181,75243.37895620204,75630.234375,18703996,75630.234375,KRW,삼성전자
005930,2024-03-26 00:00:00,77080.9316919587,77467.7870580413,76597.36248435544,77274.359375,30551494,77274.359375,KRW,삼성전자
005930,2024-03-27 00:00:00,76597.36536654136,77371.07612781954,76597.36536654136,77177.6484375,17424595,77177.6484375,KRW,삼성전자
005930,2024-03-28 00:00:00,77139.7593595297,78694.21294863861,76945.45266089108,78499.90625,25084812,78499.90625,KRW,삼성전자
005930,2024-03-29 00:00:00,78888.51149120145,80151.50490177487,78597.05147337682,80054.3515625,27126366,80054.3515625,KRW,삼성전자
005930,2024-04-01 00:00:00,80831.59024390244,80928.74359756098,79665.75,79665.75,20116513,79665.75,KRW,삼성전자
005930,2024-04-02 00:00:00,80540.12349264706,82580.34375,80540.12349264706,82580.34375,37077944,82580.34375,KRW,삼성전자
005930,2024-04-03 00:00:00,81900.27545332936,82580.34891498215,81123.04864001188,81705.96875,30493347,81705.96875,KRW,삼성전자
005930,2024-04-04 00:00:00,82774.6513408558,83066.1113807884,81900.27122105802,82871.8046875,25248934,82871.8046875,KRW,삼성전자
005930,2024-04-05 00:00:00,82094.578125,82580.34485946746,81414.50469674556,82094.578125,18883752,82094.578125,KRW,삼성전자
005930,2024-04-08 00:00:00,82774.65155325443,83551.87832840237,82094.578125,82094.578125,18953232,82094.578125,KRW,삼성전자
005930,2024-04-09 00:00:00,82094.57540557715,82483.18878027811,80734.4285941238,81220.1953125,23725956,81220.1953125,KRW,삼성전자
005930,2024-04-11 00:00:00,80831.58858501783,82288.8888599881,80151.51512336504,81705.96875,25538009,81705.96875,KRW,삼성전자
005930,2024-04-12 00:00:00,82288.8771281362,82483.18380376343,80831.5770609319,81317.34375,17061770,81317.34375,KRW,삼성전자
005930,2024-04-15 00:00:00,80540.12026687956,80831.5802919708,78888.51345802919,79860.046875,26663772,79860.046875,KRW,삼성전자
005930,2024-04-16 00:00:00,78888.511953125,78985.66529296874,77139.7518359375,77722.671875,31949845,77722.671875,KRW,삼성전자
005930,2024-04-17 00:00:00,78402.75246554182,78499.90581432193,76653.9921875,76653.9921875,22611631,76653.9921875,KRW,삼성전자
005930,2024-04-18 00:00:00,76556.84347518845,77819.83708581973,76071.07670186872,77334.0703125,21370190,77334.0703125,KRW,삼성전자
005930,2024-04-19 00:00:00,76071.06557063466,76459.6789324259,74127.99876167848,75390.9921875,31317563,75390.9921875,KRW,삼성전자
005930,2024-04-22 00:00:00,75196.68084756899,75293.83418199737,72962.15415571617,73933.6875,30469477,73933.6875,KRW,삼성전자
005930,2024-04-23 00:00:00,74225.15351821193,74613.76688741722,73350.7734375,73350.7734375,18717699,73350.7734375,KRW,삼성전자
005930,2024-04-24 00:00:00,75293.83672272583,76556.83011291349,75002.3767096056,76362.5234375,22166150,76362.5234375,KRW,삼성전자
005930,2024-04-25 00:00:00,75099.53342070774,75293.84010484928,74128.0,74128.0,15549134,74128.0,KRW,삼성전자
005930,2024-04-26 00:00:00,75585.30400505215,75682.45735210236,74322.31049339961,74516.6171875,12755629,74516.6171875,KRW,삼성전자
005930,2024-04-29 00:00:00,75196.69061685137,75390.99731095176,74030.85045224903,74516.6171875,14664474,74516.6171875,KRW,삼성전자
005930,2024-04-30 00:00:00,74808.06925403226,76265.36930443549,74419.45590725806,75293.8359375,19007007,75293.8359375,KRW,삼성전자
005930,2024-05-02 00:00:00,75390.98822115385,76362.52157451923,75099.52821514422,75779.6015625,18900640,75779.6015625,KRW,삼성전자
005930,2024-05-03 00:00:00,76751.13895376933,76751.13895376933,75293.83884705219,75390.9921875,13151889,75390.9921875,KRW,삼성전자
005930,2024-05-07 00:00:00,77334.0649600246,78985.671875,77139.75826414514,78985.671875,26238868,78985.671875,KRW,삼성전자
005930,2024-05-08 00:00:00,78499.90513530135,79082.82522293973,78208.44509148216,78985.671875,13089576,78985.671875,KRW,삼성전자
005930,2024-05-09 00:00:00,78791.36562892096,79179.97902289838,77431.21875,77431.21875,18759935,77431.21875,KRW,삼성전자
005930,2024-05-10 00:00:00,78111.2774621212,78791.35077335859,76653.9775094697,76945.4375,16976124,76945.4375,KRW,삼성전자
005930,2024-05-13 00:00:00,77139.7600645727,77625.52681560906,75390.99976084183,76168.2265625,18652344,76168.2265625,KRW,삼성전자
005930,2024-05-14 00:00:00,76362.5303520115,76556.83704501916,75682.45692648468,76071.0703125,11763992,76071.0703125,KRW,삼성전자
005930,2024-05-16 00:00:00,77916.98091831841,78014.13426110933,75876.76071970908,75973.9140625,20989778,75973.9140625,KRW,삼성전자
005930,2024-05-17 00:00:00,76362.52761627907,76556.83430232557,75002.38081395348,75196.6875,15918201,75196.6875,KRW,삼성전자
005930,2024-05-20 00:00:00,75876.76539725918,76848.2988850602,75682.45869969898,76653.9921875,19456783,76653.9921875,KRW,삼성전자
005930,2024-05-21 00:00:00,76265.37991270727,76751.14666374362,75973.91986208546,76168.2265625,13690583,76168.2265625,KRW,삼성전자
005930,2024-05-22 00:00:00,75876.76181426963,76459.68187942407,75099.53506073037,75488.1484375,19521506,75488.1484375,KRW,삼성전자
005930,2024-05-23 00:00:00,75488.150233477,76848.29708453066,74905.23015445402,76071.0703125,18728087,76071.0703125,KRW,삼성전자
005930,2024-05-24 00:00:00,74613.7628458498,74808.06951992754,73545.07613842226,73739.3828125,27891278,73739.3828125,KRW,삼성전자
005930,2024-05-27 00:00:00,73156.46924587112,75973.91626862047,71893.47575291451,75002.3828125,43825202,75002.3828125,KRW,삼성전자
005930,2024-05-28 00:00:00,74322.3054425741,75779.60554929124,74030.84542123067,75390.9921875,18539072,75390.9921875,KRW,삼성전자
005930,2024-05-29 00:00:00,75488.13795503657,75973.90460854389,73059.3046875,73059.3046875,30244875,73059.3046875,KRW,삼성전자
005930,2024-05-30 00:00:00,72670.69651360545,73059.30986394559,71407.703125,71407.703125,28551273,71407.703125,KRW,삼성전자
005930,2024-05-31 00:00:00,72379.23650085034,72573.54317602041,71407.703125,71407.703125,26198776,71407.703125,KRW,삼성전자
005930,2024-06-03 00:00:00,72282.08470937912,74225.15150264201,72087.77803005284,73545.078125,15706268,73545.078125,KRW,삼성전자
005930,2024-06-04 00:00:00,72767.86314118525,73933.70340512948,72767.86314118525,73156.4765625,14098053,73156.4765625,KRW,삼성전자
005930,2024-06-05 00:00:00,75779.60755813953,75779.60755813953,74613.76744186046,75196.6875,23177968,75196.6875,KRW,삼성전자
005930,2024-06-07 00:00:00,76168.22590556275,76362.53260430142,74905.23236376132,75099.5390625,21189349,75099.5390625,KRW,삼성전자
005930,2024-06-10 00:00:00,73933.69148365258,74419.4581819683,73447.92478533686,73545.078125,14598755,73545.078125,KRW,삼성전자
005930,2024-06-11 00:00:00,73739.37800241025,73836.5313331117,72962.15135679854,73059.3046875,16971175,73059.3046875,KRW,삼성전자
005930,2024-06-12 00:00:00,73156.46461397059,74905.22472426471,73059.3112745098,74322.3046875,19246725,74322.3046875,KRW,삼성전자
005930,2024-06-13 00:00:00,76168.21676208652,76751.13678832697,75585.29673584606,76362.5234375,33763804,76362.5234375,KRW,삼성전자
005930,2024-06-14 00:00:00,77431.22366716394,78208.4505044755,76751.15018451633,77334.0703125,22926612,77334.0703125,KRW,삼성전자
005930,2024-06-17 00:00:00,76945.44454225352,77236.90455945903,75779.6044734315,75876.7578125,16123051,75876.7578125,KRW,삼성전자
005930,2024-06-18 00:00:00,76459.68042175753,77916.9805568609,76362.5270794173,77528.3671875,18207598,77528.3671875,KRW,삼성전자
005930,2024-06-19 00:00:00,78791.36228063423,80151.50910175493,78208.44221443965,78888.515625,24168863,78888.515625,KRW,삼성전자
005930,2024-06-20 00:00:00,79179.97166053922,79860.04503676471,78888.51164215687,79277.125,20288913,79277.125,KRW,삼성전자
005930,2024-06-21 00:00:00,78402.74525390625,78499.89859375,77722.671875,77722.671875,17907523,77722.671875,KRW,삼성전자
005930,2024-06-24 00:00:00,77431.21367090571,78597.05377636477,77236.90698666254,78305.59375,15454227,78305.59375,KRW,삼성전자
005930,2024-06-25 00:00:00,78305.59955136139,79471.43974319307,77819.83280476485,78499.90625,19088458,78499.90625,KRW,삼성전자
005930,2024-06-26 00:00:00,77819.83169972325,79082.82522293973,77625.52500384378,78985.671875,17783242,78985.671875,KRW,삼성전자
005930,2024-06-27 00:00:00,79337.95097081801,79630.7109375,78557.25772633271,79630.7109375,11739720,79630.7109375,KRW,삼성전자
005930,2024-06-28 00:00:00,79923.47947661043,79923.47947661043,78850.02615030674,79533.1328125,9455929,79533.1328125,KRW,삼성전자
005930,2024-07-01 00:00:00,79533.13063493276,80118.65061506724,79337.95730822127,79825.890625,11317202,79825.890625,KRW,삼성전자
005930,2024-07-02 00:00:00,80508.99726849022,80606.58393184596,79533.13063493276,79825.890625,14471904,79825.890625,KRW,삼성전자
005930,2024-07-03 00:00:00,80313.82394177873,80313.82394177873,79045.19731815404,79825.890625,11440328,79825.890625,KRW,삼성전자
005930,2024-07-04 00:00:00,80899.34697288711,82655.90697953606,80411.41363770685,82558.3203125,43857229,82558.3203125,KRW,삼성전자
005930,2024-07-05 00:00:00,83534.18441446613,84997.984375,83143.83775832376,84997.984375,45791193,84997.984375,KRW,삼성전자
005930,2024-07-08 00:00:00,85778.67549520881,86461.78212600114,84802.80887979119,85290.7421875,24035809,85290.7421875,KRW,삼성전자
005930,2024-07-09 00:00:00,85681.0859375,86071.43257047267,84802.8060133115,85681.0859375,21336201,85681.0859375,KRW,삼성전자
005930,2024-07-10 00:00:00,85485.91262101367,85876.25925398634,84997.97932979785,85681.0859375,17813847,85681.0859375,KRW,삼성전자
005930,2024-07-11 00:00:00,86364.1940014983,86656.95398116439,84607.63412350172,85485.9140625,24677608,85485.9140625,KRW,삼성전자
005930,2024-07-12 00:00:00,83826.9405176244,84022.113836641,82070.38064647513,82363.140625,26344386,82363.140625,KRW,삼성전자
005930,2024-07-15 00:00:00,82655.89964496829,85193.15276275952,82070.37969470877,84607.6328125,25193080,84607.6328125,KRW,삼성전자
005930,2024-07-16 00:00:00,84802.82220994869,85876.27565564425,84607.64885618586,85583.515625,16166688,85583.515625,KRW,삼성전자
005930,2024-07-17 00:00:00,84997.97944600634,85876.25937139562,84314.87283737025,84607.6328125,18186490,84607.6328125,KRW,삼성전자
005930,2024-07-18 00:00:00,81777.61832925776,84802.8046875,81777.61832925776,84802.8046875,24721790,84802.8046875,KRW,삼성전자
005930,2024-07-19 00:00:00,83534.18053909953,84022.113836641,82070.38064647513,82363.140625,18569122,82363.140625,KRW,삼성전자
005930,2024-07-22 00:00:00,82363.14295933735,82851.07627070782,80606.58303840361,80996.9296875,18987560,80996.9296875,KRW,삼성전자
005930,2024-07-23 00:00:00,82167.97092893325,82655.90424798868,81387.27761844458,81875.2109375,15766389,81875.2109375,KRW,삼성전자
005930,2024-07-24 00:00:00,80899.35035251525,81289.69703696646,79923.4836413872,80021.0703125,16939083,80021.0703125,KRW,삼성전자
005930,2024-07-25 00:00:00,78459.671875,79045.19181436567,78166.91190531716,78459.671875,20323811,78459.671875,KRW,삼성전자
005930,2024-07-26 00:00:00,78752.43605145242,79337.95602209518,78459.67606613103,78947.609375,14508334,78947.609375,KRW,삼성전자
005930,2024-07-29 00:00:00,79630.71382389162,80021.06046028325,79142.78052840209,79240.3671875,12797136,79240.3671875,KRW,삼성전자
005930,2024-07-30 00:00:00,78459.68310185184,79045.203125,78069.33641975309,79045.203125,13169636,79045.203125,KRW,삼성전자
005930,2024-07-31 00:00:00,79240.37101460072,81875.2109375,78947.61102316747,81875.2109375,20744323,81875.2109375,KRW,삼성전자
005930,2024-08-01 00:00:00,83924.52880565583,84022.11546705777,81094.515625,81094.515625,20900338,81094.515625,KRW,삼성전자
005930,2024-08-02 00:00:00,79045.19766802764,79435.54432317839,77581.39771121231,77678.984375,25800275,77678.984375,KRW,삼성전자
005930,2024-08-05 00:00:00,74848.97635460434,75044.14969581582,68505.8427652311,69676.8828125,54608790,69676.8828125,KRW,삼성전자
005930,2024-08-06 00:00:00,73092.4079525862,73482.75459051724,70555.15480603448,70750.328125,47295226,70750.328125,KRW,삼성전자
005930,2024-08-07 00:00:00,71238.26116967872,74165.8609437751,71043.08785140562,72897.234375,32710428,72897.234375,KRW,삼성전자
005930,2024-08-08 00:00:00,71433.4360524523,72116.5426813692,70750.32942353543,71628.609375,28414729,71628.609375,KRW,삼성전자
005930,2024-08-09 00:00:00,73873.10096636545,73970.687625502,72409.30107931727,72897.234375,16388222,72897.234375,KRW,삼성전자
005930,2024-08-12 00:00:00,73385.16970198676,74068.27633485099,72994.82305463577,73677.9296875,9839259,73677.9296875,KRW,삼성전자
005930,2024-08-13 00:00:00,74653.79979057162,74751.38645696452,73677.93312664257,74263.453125,10716261,74263.453125,KRW,삼성전자
005930,2024-08-14 00:00:00,75532.07958225388,75922.42624676165,75141.7329177461,75336.90625,13246168,75336.90625,KRW,삼성전자
005930,2024-08-16 00:00:00,77483.80673316708,78264.5,76800.70012468827,78264.5,22061478,78264.5,KRW,삼성전자
005930,2024-08-19 00:00:00,78166.91936063218,78166.91936063218,76117.59937739464,76410.359375,14146565,76410.359375,KRW,삼성전자
005930,2024-08-20 00:00:00,77581.40283388783,77874.16284458175,76800.70947203739,76995.8828125,10683836,76995.8828125,KRW,삼성전자
005930,2024-08-21 00:00:00,76020.01271152619,76703.11937260536,75922.42604565772,76410.359375,7805598,76410.359375,KRW,삼성전자
005930,2024-08-22 00:00:00,76800.70603847381,76995.87937021072,75922.42604565772,76410.359375,8149101,76410.359375,KRW,삼성전자
005930,2024-08-23 00:00:00,75824.84375,76507.95045045046,75629.67040701416,75824.84375,9420306,75824.84375,KRW,삼성전자
005930,2024-08-26 00:00:00,76215.18645285808,76312.77311925098,74165.8664586071,74263.453125,15655938,74263.453125,KRW,삼성전자
005930,2024-08-27 00:00:00,73873.1086432223,74653.80199744394,73775.52197394459,73970.6953125,11130145,73970.6953125,KRW,삼성전자
005930,2024-08-28 00:00:00,73970.69095631545,74556.2109375,73580.34430219242,74556.2109375,9794514,74556.2109375,KRW,삼성전자
005930,2024-08-29 00:00:00,71823.77837837838,72897.23158783784,71726.19172297297,72214.125,16884479,72214.125,KRW,삼성전자
005930,2024-08-30 00:00:00,72604.48511103634,73190.00515225437,72311.72509042732,72506.8984375,16358520,72506.8984375,KRW,삼성전자
005930,2024-09-02 00:00:00,72702.0554015457,72897.22870463709,71726.18888608871,72604.46875,12641376,72604.46875,KRW,삼성전자
005930,2024-09-03 00:00:00,72311.71467672414,72506.88799568966,70750.328125,70750.328125,16314599,70750.328125,KRW,삼성전자
005930,2024-09-04 00:00:00,68115.49073660714,69384.11735491072,68115.49073660714,68310.6640625,27366563,68310.6640625,KRW,삼성전자
005930,2024-09-05 00:00:00,68408.2501585145,69481.70344202899,67334.796875,67334.796875,25686769,67334.796875,KRW,삼성전자
005930,2024-09-06 00:00:00,67432.3842638788,68017.90424301523,66358.93096879535,67237.2109375,19022299,67237.2109375,KRW,삼성전자
005930,2024-09-09 00:00:00,65285.47225694444,66554.09877314814,64992.71229166666,65870.9921875,23263298,65870.9921875,KRW,삼성전자
005930,2024-09-10 00:00:00,65383.064400018884,65675.82438986971,64407.197767182784,64602.37109375,30651376,64602.37109375,KRW,삼성전자
005930,2024-09-11 00:00:00,63528.91550703005,63919.262146090136,62650.63556914483,63333.7421875,35809707,63333.7421875,KRW,삼성전자
005930,2024-09-12 00:00:00,64407.197044683264,64992.71701781674,63626.50374717195,64699.95703125,35884106,64699.95703125,KRW,삼성전자
005930,2024-09-13 00:00:00,63431.332492236026,63919.26581909938,62748.22583462733,62845.8125,25045135,62845.8125,KRW,삼성전자
005930,2024-09-19 00:00:00,62455.467511885894,62845.81418383518,60698.9074881141,61577.1875,49402713,61577.1875,KRW,삼성전자
005930,2024-09-20 00:00:00,62260.28700396825,63138.56691468254,61479.59375,61479.59375,32746056,61479.59375,KRW,삼성전자
005930,2024-09-23 00:00:00,60796.490015974436,61967.52995207668,60698.90335463259,61089.25,28542376,61089.25,KRW,삼성전자
005930,2024-09-24 00:00:00,61284.42288864715,61869.94285255142,60894.0762460443,61674.76953125,26957500,61674.76953125,KRW,삼성전자
005930,2024-09-25 00:00:00,62260.29290594855,62650.63956993569,60698.90625,60698.90625,28652438,60698.90625,KRW,삼성전자
005930,2024-09-26 00:00:00,62357.87701651855,63333.74363649537,62162.70369252319,63138.5703125,37566015,63138.5703125,KRW,삼성전자
005930,2024-09-27 00:00:00,63492.83512217679,64179.7746057243,63002.1640625,63002.1640625,28433030,63002.1640625,KRW,삼성전자
005930,2024-09-30 00:00:00,63002.162728658535,63100.29693851626,60352.5390625,60352.5390625,32694163,60352.5390625,KRW,삼성전자
005930,2024-10-02 00:00:00,59371.199722165584,60745.078724000814,58782.39443566476,60156.2734375,28473536,60156.2734375,KRW,삼성전자
005930,2024-10-04 00:00:00,59861.868876340755,60548.80835524958,59371.19781997731,59469.33203125,24247578,59469.33203125,KRW,삼성전자
005930,2024-10-07 00:00:00,59076.79737448771,60745.07902792008,58389.8578701332,59861.87109375,35066533,59861.87109375,KRW,삼성전자
005930,2024-10-08 00:00:00,58880.530939054726,59861.8731213723,58782.396720822966,59174.93359375,27411786,59174.93359375,KRW,삼성전자
005930,2024-10-10 00:00:00,58978.6613234826,59076.79553533532,57801.05078125,57801.05078125,45262214,57801.05078125,KRW,삼성전자
005930,2024-10-11 00:00:00,57997.31751949832,58978.65960950675,57899.18331049747,58193.5859375,29623969,58193.5859375,KRW,삼성전자
005930,2024-10-14 00:00:00,58389.85435550169,60058.13590851602,58291.72014650085,58193.5859375,20886249,58193.5859375,KRW,삼성전자
005930,2024-10-15 00:00:00,59960.00530865779,60254.407953381145,58978.66315957992,59861.87109375,22715239,59861.87109375,KRW,삼성전자
005930,2024-10-16 00:00:00,58291.72125787815,58880.52652310924,58095.45283613445,58389.85546875,23303268,58389.85546875,KRW,삼성전자
005930,2024-10-17 00:00:00,58291.72236180904,58978.66185092127,57997.31972361809,58586.125,23372873,58586.125,KRW,삼성전자
005930,2024-10-18 00:00:00,58782.39260451858,58978.66102723817,57997.3189136402,58095.453125,14420260,58095.453125,KRW,삼성전자
005930,2024-10-21 00:00:00,57899.1875,58487.99279661017,57408.51641949153,57899.1875,18514905,57899.1875,KRW,삼성전자
005930,2024-10-22 00:00:00,57702.91775888215,57801.0519727578,56623.44140625,56623.44140625,27582527,56623.44140625,KRW,삼성전자
005930,2024-10-23 00:00:00,56427.16909237521,58880.524270304566,56034.63226390651,57997.31640625,27300780,57997.31640625,KRW,삼성전자
005930,2024-10-24 00:00:00,57114.112259827736,57408.514900342314,55543.96484375,55543.96484375,31499922,55543.96484375,KRW,삼성전자
005930,2024-10-25 00:00:00,54955.1615608229,55838.36951447898,54758.8931266771,54857.02734375,25829315,54857.02734375,KRW,삼성전자
005930,2024-10-28 00:00:00,54660.75549967728,57408.513406303784,54660.75549967728,57015.9765625,27775009,57015.9765625,KRW,삼성전자
005930,2024-10-29 00:00:00,56917.84094484061,58487.98828125,56230.90148516149,58487.98828125,28369314,58487.98828125,KRW,삼성전자
005930,2024-10-30 00:00:00,57997.31640625,58684.25585607022,57506.645370664126,57997.31640625,19838511,57997.31640625,KRW,삼성전자
005930,2024-10-31 00:00:00,57408.51364548142,60058.13735219595,57212.24522276183,58095.453125,35809196,58095.453125,KRW,삼성전자
005930,2024-11-01 00:00:00,57899.185583726416,58487.99086084906,57015.977668042455,57212.24609375,19083180,57212.24609375,KRW,삼성전자
005930,2024-11-04 00:00:00,57506.65093962947,58291.7246725937,57310.38250638842,57604.78515625,15586947,57604.78515625,KRW,삼성전자
005930,2024-11-05 00:00:00,56721.57310655382,57015.97573513455,56132.76784939236,56525.3046875,17484474,56525.3046875,KRW,삼성전자
005930,2024-11-06 00:00:00,56525.30890052356,56917.845767888306,55249.564081588134,56230.90625,22092218,56230.90625,KRW,삼성전자
005930,2024-11-07 00:00:00,55838.369382635254,57015.97998472949,55740.23516579407,56230.90625,17043102,56230.90625,KRW,삼성전자
005930,2024-11-08 00:00:00,56917.84608004386,57212.24873218202,55936.50390625,55936.50390625,13877396,55936.50390625,KRW,삼성전자
